group_label,condition,anchor,layer,pearson,spearman,n_used,mean_degradation,mean_deltanorm
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,33,-0.138561,0.116495,160,-3.049893,73.471844
distractor_only,evidence_distractor_neutral,S4,33,-0.011784,0.127848,80,1.158027,28.381478
per_condition,evidence_false_belief_pressure,S4,34,0.370919,0.088350,80,0.510714,87.058950
per_condition,evidence_false_rationale_pressure,S4,34,0.248675,0.473511,80,1.589763,101.618936
per_condition,evidence_emotional_pressure,S4,34,0.589406,0.514299,80,7.996908,128.763601
per_condition,evidence_authority_pressure,S4,34,0.452732,0.097539,80,9.581363,106.735994
per_condition,evidence_true_belief_pressure,S4,34,-0.037697,-0.098640,80,-3.088202,88.090182
per_condition,evidence_true_rationale_pressure,S4,34,-0.323048,-0.095827,80,-3.011584,93.928495
per_condition,evidence_distractor_neutral,S4,34,0.091527,0.169292,80,1.158027,38.456789
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,34,0.610384,0.632474,320,4.919687,106.044370
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,34,-0.223345,-0.094782,160,-3.049893,91.009339
distractor_only,evidence_distractor_neutral,S4,34,0.091527,0.169292,80,1.158027,38.456789
per_condition,evidence_false_belief_pressure,S4,35,-0.076145,-0.214955,80,0.510714,44.236432
per_condition,evidence_false_rationale_pressure,S4,35,0.059710,0.188279,80,1.589763,47.294871
per_condition,evidence_emotional_pressure,S4,35,0.474276,0.475082,80,7.996908,63.755567
per_condition,evidence_authority_pressure,S4,35,0.383654,0.155696,80,9.581363,49.578407
per_condition,evidence_true_belief_pressure,S4,35,-0.423096,-0.444562,80,-3.088202,47.841926
per_condition,evidence_true_rationale_pressure,S4,35,-0.583334,-0.582911,80,-3.011584,47.601177
per_condition,evidence_distractor_neutral,S4,35,0.270020,0.261674,80,1.158027,18.081619
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,35,0.503380,0.500400,320,4.919687,51.216319
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,35,-0.517096,-0.519829,160,-3.049893,47.721552
distractor_only,evidence_distractor_neutral,S4,35,0.270020,0.261674,80,1.158027,18.081619
